idade,renda,propriedade_casa,tempo_emprego,intencao_emprestimo,classificacao,vlr_emprestimo,tx_juros,status_emprestimo,pct_renda_emprestimo,inadimplencia_arquivada,hist_credito,nivel_risco,faixa_renda,faixa_emprestimo,alerta_comprometimento,faixa_hist_credito
24.0,185000,Financiada,6.0,Saúde,A,3000,7.88,0,0.02,Não,2,Risco Muito Baixo,Muito Alta,Muito Baixo,False,Muito Curto
20.0,188004,Financiada,4.0,Educacão,A,2000,8.59,0,0.01,Não,4,Risco Muito Baixo,Muito Alta,Muito Baixo,False,Curto
24.0,189000,Financiada,4.0,Educacão,A,5000,9.32,0,0.03,Não,2,Risco Muito Baixo,Muito Alta,Baixo,False,Muito Curto
25.0,190000,Financiada,6.0,Reforma,A,24000,7.49,0,0.13,Não,3,Risco Muito Baixo,Muito Alta,Alto,False,Curto
24.0,190000,Propria,4.0,Pessoal,C,24000,15.62,0,0.13,Sim,3,Risco Médio-Baixo,Muito Alta,Alto,False,Curto
24.0,190000,Financiada,6.0,Pessoal,A,5000,5.42,0,0.03,Não,2,Risco Muito Baixo,Muito Alta,Baixo,False,Muito Curto
26.0,190000,Propria,10.0,Pessoal,B,25000,9.25,0,0.13,Não,2,Risco Baixo,Muito Alta,Alto,False,Muito Curto
24.0,193000,Financiada,8.0,Pessoal,C,10000,13.06,0,0.05,Sim,4,Risco Médio-Baixo,Muito Alta,Médio,False,Curto
24.0,195000,Financiada,4.0,Saúde,A,5000,8.9,0,0.03,Não,3,Risco Muito Baixo,Muito Alta,Baixo,False,Curto
23.0,195000,Financiada,0.0,Educacão,B,20000,9.63,0,0.1,Não,3,Risco Baixo,Muito Alta,Alto,False,Curto
25.0,195054,Financiada,9.0,Reforma,B,10000,10.59,0,0.05,Não,2,Risco Baixo,Muito Alta,Médio,False,Muito Curto
24.0,98004,Alugada,0.0,Consolidação de dívidas,D,16000,16.32,1,0.16,Não,2,Risco Médio,Muito Alta,Alto,False,Muito Curto
26.0,198000,Financiada,8.0,Consolidação de dívidas,A,12000,5.99,0,0.06,Não,4,Risco Muito Baixo,Muito Alta,Médio,False,Curto
22.0,198000,Financiada,6.0,Consolidação de dívidas,C,24250,14.22,0,0.12,Não,3,Risco Médio-Baixo,Muito Alta,Alto,False,Curto
23.0,14400,Propria,7.0,Consolidação de dívidas,C,3000,14.72,1,0.21,Sim,2,Risco Médio-Baixo,Muito Baixa,Muito Baixo,False,Muito Curto
25.0,199000,Financiada,4.0,Pessoal,B,15000,9.99,0,0.08,Não,2,Risco Baixo,Muito Alta,Médio,False,Muito Curto
26.0,200000,Financiada,10.0,Reforma,B,12000,11.71,0,0.06,Não,2,Risco Baixo,Muito Alta,Médio,False,Muito Curto
23.0,200000,Financiada,7.0,,B,21000,12.69,0,0.1,Não,2,Risco Baixo,Muito Alta,Alto,False,Muito Curto
26.0,159800,Financiada,6.0,Saúde,D,30000,17.58,1,0.16,Sim,3,Risco Médio,Muito Alta,Alto,False,Curto
24.0,112500,Alugada,1.0,Pessoal,C,16000,12.29,0,0.14,Não,3,Risco Médio-Baixo,Muito Alta,Alto,False,Curto
24.0,113000,Alugada,3.0,,B,16000,11.99,0,0.14,Não,2,Risco Baixo,Muito Alta,Alto,False,Muito Curto
21.0,159800,Financiada,5.0,Saúde,D,30000,15.62,1,0.16,Não,2,Risco Médio,Muito Alta,Alto,False,Muito Curto
24.0,200000,Financiada,0.0,,B,18000,9.99,0,0.09,Não,3,Risco Baixo,Muito Alta,Alto,False,Curto
25.0,200000,Financiada,3.0,,E,35000,17.14,0,0.17,Sim,3,Risco Médio-Alto,Muito Alta,Muito Alto,False,Curto
25.0,119000,Alugada,4.0,Educacão,A,16000,,0,0.13,Não,2,Risco Muito Baixo,Muito Alta,Alto,False,Muito Curto
24.0,200000,Financiada,0.0,Consolidação de dívidas,A,3025,6.17,0,0.02,Não,3,Risco Muito Baixo,Muito Alta,Baixo,False,Curto
25.0,200000,Propria,0.0,Reforma,D,24000,14.96,0,0.12,Sim,3,Risco Médio,Muito Alta,Alto,False,Curto
25.0,200000,Propria,0.0,,B,24000,12.18,0,0.12,Não,4,Risco Baixo,Muito Alta,Alto,False,Curto
25.0,188000,Financiada,9.0,Reforma,D,25000,13.24,1,0.13,Sim,4,Risco Médio,Muito Alta,Alto,False,Curto
24.0,120000,Alugada,8.0,,B,16000,12.18,0,0.13,Não,4,Risco Baixo,Muito Alta,Alto,False,Curto
22.0,125000,Alugada,3.0,Consolidação de dívidas,A,16000,7.9,0,0.13,Não,2,Risco Muito Baixo,Muito Alta,Alto,False,Muito Curto
23.0,200000,Financiada,0.0,Pessoal,A,5000,7.43,0,0.03,Não,4,Risco Muito Baixo,Muito Alta,Baixo,False,Curto
24.0,135000,Alugada,3.0,Educacão,E,16000,16.69,0,0.12,Não,2,Risco Médio-Alto,Muito Alta,Alto,False,Muito Curto
26.0,200100,Financiada,10.0,Pessoal,B,30000,11.71,0,0.15,Não,4,Risco Baixo,Muito Alta,Alto,False,Curto
24.0,135000,Alugada,8.0,,B,16000,10.62,0,0.12,Não,2,Risco Baixo,Muito Alta,Alto,False,Muito Curto
25.0,201000,Financiada,9.0,Consolidação de dívidas,A,14000,7.66,0,0.07,Não,4,Risco Muito Baixo,Muito Alta,Médio,False,Curto
26.0,204000,Financiada,10.0,Saúde,C,15250,14.35,0,0.07,Não,3,Risco Médio-Baixo,Muito Alta,Alto,False,Curto
24.0,205000,Financiada,8.0,Educacão,C,35000,13.99,0,0.17,Não,2,Risco Médio-Baixo,Muito Alta,Muito Alto,False,Muito Curto
24.0,205000,Financiada,2.0,Saúde,B,11000,10.99,0,0.05,Não,4,Risco Baixo,Muito Alta,Médio,False,Curto
24.0,205000,Financiada,5.0,Consolidação de dívidas,B,10000,9.63,0,0.05,Não,4,Risco Baixo,Muito Alta,Médio,False,Curto
23.0,139992,Alugada,3.0,,E,16000,14.18,0,0.11,Sim,3,Risco Médio-Alto,Muito Alta,Alto,False,Curto
23.0,143000,Alugada,2.0,Saúde,A,16000,6.03,0,0.11,Não,2,Risco Muito Baixo,Muito Alta,Alto,False,Muito Curto
25.0,210000,Financiada,9.0,Reforma,B,8000,9.91,0,0.04,Não,4,Risco Baixo,Muito Alta,Médio,False,Curto
25.0,170850,Financiada,9.0,Saúde,F,6500,15.01,1,0.03,Não,2,Risco Alto,Muito Alta,Baixo,False,Muito Curto
25.0,220000,Financiada,5.0,,B,25000,10.75,0,0.11,Não,2,Risco Baixo,Muito Alta,Alto,False,Muito Curto
26.0,220836,Financiada,10.0,,B,9000,11.26,0,0.04,Não,3,Risco Baixo,Muito Alta,Médio,False,Curto
24.0,35000,Alugada,8.0,Consolidação de dívidas,B,19000,11.36,1,0.54,Não,2,Risco Baixo,Muito Baixa,Alto,True,Muito Curto
25.0,225000,Financiada,9.0,Reforma,B,21000,11.11,0,0.09,Não,3,Risco Baixo,Muito Alta,Alto,False,Curto
26.0,30000,Alugada,5.0,Consolidação de dívidas,A,19075,7.49,1,0.64,Não,3,Risco Muito Baixo,Muito Baixa,Alto,True,Curto
26.0,216000,Financiada,6.0,Consolidação de dívidas,C,15000,13.98,1,0.07,Sim,3,Risco Médio-Baixo,Muito Alta,Médio,False,Curto
21.0,90200,Alugada,2.0,Pessoal,C,19125,13.92,0,0.21,Não,4,Risco Médio-Baixo,Muito Alta,Alto,False,Curto
22.0,47000,Alugada,6.0,Consolidação de dívidas,C,19200,12.29,1,0.41,Sim,4,Risco Médio-Baixo,Baixa,Alto,True,Curto
23.0,55000,Alugada,3.0,Educacão,D,19200,15.21,1,0.35,Não,4,Risco Médio,Média,Alto,False,Curto
22.0,75000,Alugada,1.0,,A,19200,,0,0.26,Não,2,Risco Muito Baixo,Alta,Alto,False,Muito Curto
25.0,77000,Alugada,9.0,,B,19200,,0,0.25,Não,3,Risco Baixo,Alta,Alto,False,Curto
25.0,241875,Financiada,4.0,Educacão,A,16000,7.05,0,0.07,Não,4,Risco Muito Baixo,Muito Alta,Alto,False,Curto
24.0,243600,Financiada,6.0,Saúde,A,12000,6.03,0,0.05,Não,3,Risco Muito Baixo,Muito Alta,Médio,False,Curto
26.0,201450,Financiada,2.0,Saúde,E,8000,16.95,1,0.03,Não,4,Risco Médio-Alto,Muito Alta,Médio,False,Curto
21.0,249996,Financiada,5.0,Pessoal,A,5000,8.59,0,0.02,Não,3,Risco Muito Baixo,Muito Alta,Baixo,False,Curto
26.0,250000,Financiada,10.0,Educacão,A,15000,7.49,0,0.06,Não,2,Risco Muito Baixo,Muito Alta,Médio,False,Muito Curto
26.0,12000,Propria,6.0,Educacão,B,2500,9.99,1,0.21,Não,3,Risco Baixo,Muito Baixa,Muito Baixo,False,Curto
26.0,250000,Financiada,11.0,Reforma,B,9000,9.99,0,0.04,Não,2,Risco Baixo,Muito Alta,Médio,False,Muito Curto
25.0,250000,Financiada,4.0,Educacão,A,10575,6.99,0,0.04,Não,2,Risco Muito Baixo,Muito Alta,Médio,False,Muito Curto
23.0,250000,Financiada,7.0,Educacão,B,8800,10.0,0,0.04,Não,2,Risco Baixo,Muito Alta,Médio,False,Muito Curto
24.0,238000,Financiada,2.0,Consolidação de dívidas,A,7000,7.66,1,0.03,Não,2,Risco Muito Baixo,Muito Alta,Baixo,False,Muito Curto
26.0,238000,Financiada,2.0,Educacão,B,25000,9.25,1,0.11,Não,4,Risco Baixo,Muito Alta,Alto,False,Curto
25.0,253000,Financiada,5.0,Reforma,F,25000,17.26,1,0.1,Não,4,Risco Alto,Muito Alta,Alto,False,Curto
24.0,125000,Alugada,9.0,Reforma,B,19200,10.99,0,0.15,Não,3,Risco Baixo,Muito Alta,Alto,False,Curto
23.0,294000,Financiada,6.0,Educacão,A,15000,8.9,0,0.05,Não,4,Risco Muito Baixo,Muito Alta,Médio,False,Curto
26.0,244800,Financiada,11.0,Saúde,D,12000,16.29,1,0.04,Sim,4,Risco Médio,Muito Alta,Médio,False,Curto
22.0,126500,Alugada,1.0,Consolidação de dívidas,C,19200,13.79,0,0.15,Não,4,Risco Médio-Baixo,Muito Alta,Alto,False,Curto
24.0,300000,Financiada,8.0,Consolidação de dívidas,B,35000,9.99,0,0.12,Não,3,Risco Baixo,Muito Alta,Muito Alto,False,Curto
23.0,300000,Financiada,5.0,Educacão,D,10000,15.65,0,0.03,Sim,2,Risco Médio,Muito Alta,Médio,False,Muito Curto
25.0,12000,Propria,9.0,Educacão,C,4500,13.16,1,0.38,Sim,4,Risco Médio-Baixo,Muito Baixa,Baixo,False,Curto
23.0,50000,Alugada,0.0,Educacão,B,19400,12.69,1,0.39,Não,2,Risco Baixo,Média,Alto,False,Muito Curto
26.0,315000,Financiada,10.0,Consolidação de dívidas,C,12000,13.47,0,0.04,Não,3,Risco Médio-Baixo,Muito Alta,Médio,False,Curto
24.0,330000,Financiada,5.0,Pessoal,B,3500,10.36,0,0.01,Não,4,Risco Baixo,Muito Alta,Baixo,False,Curto
21.0,55438,Alugada,4.0,,C,19400,13.49,1,0.35,Não,2,Risco Médio-Baixo,Média,Alto,False,Muito Curto
25.0,365000,Financiada,7.0,,B,35000,10.65,0,0.1,Não,2,Risco Baixo,Muito Alta,Muito Alto,False,Muito Curto
25.0,370000,Financiada,5.0,Consolidação de dívidas,C,15000,12.99,0,0.04,Sim,2,Risco Médio-Baixo,Muito Alta,Médio,False,Muito Curto
24.0,375000,Financiada,9.0,Consolidação de dívidas,C,20000,11.41,0,0.05,Não,3,Risco Médio-Baixo,Muito Alta,Alto,False,Curto
23.0,70000,Alugada,3.0,Pessoal,B,19425,11.11,0,0.28,Não,3,Risco Baixo,Alta,Alto,False,Curto
24.0,425000,Financiada,8.0,Educacão,A,10000,7.88,0,0.02,Não,2,Risco Muito Baixo,Muito Alta,Médio,False,Muito Curto
24.0,90000,Alugada,1.0,Reforma,B,19500,9.76,0,0.22,Não,2,Risco Baixo,Muito Alta,Alto,False,Muito Curto
21.0,10560,Propria,5.0,,B,1000,10.36,0,0.09,Não,4,Risco Baixo,Muito Baixa,Muito Baixo,False,Curto
25.0,450000,Financiada,9.0,Consolidação de dívidas,B,35000,11.11,0,0.08,Não,4,Risco Baixo,Muito Alta,Muito Alto,False,Curto
26.0,480000,Financiada,2.0,Educacão,E,25000,14.38,0,0.05,Não,3,Risco Médio-Alto,Muito Alta,Alto,False,Curto
22.0,118000,Alugada,0.0,Pessoal,D,19550,15.62,1,0.17,Sim,4,Risco Médio,Muito Alta,Alto,False,Curto
23.0,45000,Alugada,8.0,Educacão,B,19600,9.91,1,0.44,Não,2,Risco Baixo,Baixa,Alto,True,Muito Curto
24.0,53295,Alugada,3.0,Saúde,D,19600,16.07,1,0.31,Não,3,Risco Médio,Média,Alto,False,Curto
22.0,75000,Alugada,2.0,Educacão,B,19600,12.42,0,0.26,Não,3,Risco Baixo,Alta,Alto,False,Curto
24.0,45295,Alugada,8.0,Consolidação de dívidas,D,19650,15.37,1,0.43,Sim,2,Risco Médio,Baixa,Alto,True,Muito Curto
23.0,30000,Alugada,6.0,,B,19750,11.14,1,0.66,Não,4,Risco Baixo,Muito Baixa,Alto,True,Curto
23.0,38000,Alugada,3.0,Pessoal,A,19750,7.51,1,0.52,Não,4,Risco Muito Baixo,Baixa,Alto,True,Curto
21.0,9600,Propria,0.0,,B,1200,10.99,0,0.13,Não,4,Risco Baixo,Muito Baixa,Muito Baixo,False,Curto
21.0,9600,Alugada,4.0,Reforma,D,2000,15.99,1,0.21,Não,3,Risco Médio,Muito Baixa,Muito Baixo,False,Curto
25.0,9600,Alugada,4.0,Saúde,D,2100,15.99,1,0.22,Não,2,Risco Médio,Muito Baixa,Muito Baixo,False,Muito Curto
24.0,9600,Alugada,5.0,Pessoal,A,1000,8.49,1,0.1,Não,4,Risco Muito Baixo,Muito Baixa,Muito Baixo,False,Curto
25.0,9600,Alugada,,Saúde,C,1200,15.23,0,0.13,Não,2,Risco Médio-Baixo,Muito Baixa,Muito Baixo,False,Muito Curto
26.0,9600,Alugada,4.0,,D,2950,17.49,1,0.31,Sim,2,Risco Médio,Muito Baixa,Muito Baixo,False,Muito Curto
22.0,9600,Alugada,0.0,,A,1500,7.29,1,0.16,Não,2,Risco Muito Baixo,Muito Baixa,Muito Baixo,False,Muito Curto
21.0,9600,Alugada,,Saúde,B,2375,10.0,1,0.25,Não,3,Risco Baixo,Muito Baixa,Muito Baixo,False,Curto
22.0,9600,Alugada,,Educacão,B,1200,10.37,0,0.13,Não,2,Risco Baixo,Muito Baixa,Muito Baixo,False,Muito Curto
24.0,9600,Propria,2.0,,A,3200,7.88,1,0.33,Não,2,Risco Muito Baixo,Muito Baixa,Baixo,False,Muito Curto
23.0,9600,Alugada,0.0,,A,4000,7.14,1,0.42,Não,4,Risco Muito Baixo,Muito Baixa,Baixo,True,Curto
23.0,9600,Alugada,3.0,Consolidação de dívidas,B,2100,10.62,1,0.22,Não,3,Risco Baixo,Muito Baixa,Muito Baixo,False,Curto
25.0,47000,Alugada,9.0,Reforma,D,19750,15.7,1,0.42,Não,4,Risco Médio,Baixa,Alto,True,Curto
23.0,9192,Alugada,,Pessoal,A,1750,7.51,1,0.19,Não,3,Risco Muito Baixo,Muito Baixa,Muito Baixo,False,Curto
21.0,9000,Alugada,4.0,Reforma,C,3000,15.23,1,0.33,Não,4,Risco Médio-Baixo,Muito Baixa,Muito Baixo,False,Curto
23.0,9000,Propria,4.0,Reforma,C,2000,13.35,1,0.22,Não,2,Risco Médio-Baixo,Muito Baixa,Muito Baixo,False,Muito Curto
23.0,8628,Propria,,Educacão,A,1400,,1,0.16,Não,2,Risco Muito Baixo,Muito Baixa,Muito Baixo,False,Muito Curto
23.0,8400,Alugada,,Educacão,B,2000,10.65,1,0.24,Não,2,Risco Baixo,Muito Baixa,Muito Baixo,False,Muito Curto
24.0,8400,Alugada,,Educacão,C,1500,13.99,1,0.18,Sim,2,Risco Médio-Baixo,Muito Baixa,Muito Baixo,False,Muito Curto
26.0,8400,Alugada,,Educacão,A,3500,7.29,1,0.42,Não,3,Risco Muito Baixo,Muito Baixa,Baixo,True,Curto
22.0,8280,Alugada,,Saúde,B,2400,9.91,1,0.29,Não,2,Risco Baixo,Muito Baixa,Muito Baixo,False,Muito Curto
21.0,8088,Alugada,,Saúde,C,1200,15.23,0,0.15,Sim,2,Risco Médio-Baixo,Muito Baixa,Muito Baixo,False,Muito Curto
23.0,8088,Alugada,,Saúde,B,1000,10.0,0,0.12,Não,4,Risco Baixo,Muito Baixa,Muito Baixo,False,Curto
21.0,8004,Alugada,4.0,Saúde,A,3000,7.88,1,0.37,Não,2,Risco Muito Baixo,Muito Baixa,Muito Baixo,False,Muito Curto
22.0,8000,Alugada,,Saúde,A,2100,7.51,1,0.26,Não,2,Risco Muito Baixo,Muito Baixa,Muito Baixo,False,Muito Curto
21.0,8000,Alugada,1.0,Consolidação de dívidas,A,2800,7.4,1,0.35,Não,2,Risco Muito Baixo,Muito Baixa,Muito Baixo,False,Muito Curto
23.0,8000,Alugada,0.0,Educacão,A,3250,,1,0.41,Não,4,Risco Muito Baixo,Muito Baixa,Baixo,True,Curto
22.0,8000,Alugada,0.0,,A,5400,7.75,1,0.68,Não,4,Risco Muito Baixo,Muito Baixa,Baixo,True,Curto
26.0,7904,Financiada,0.0,Reforma,B,500,10.71,0,0.06,Não,3,Risco Baixo,Muito Baixa,Muito Baixo,False,Curto
24.0,7800,Alugada,1.0,Educacão,B,1000,11.36,0,0.13,Não,4,Risco Baixo,Muito Baixa,Muito Baixo,False,Curto
24.0,7500,Alugada,0.0,Reforma,C,1200,13.48,1,0.16,Não,4,Risco Médio-Baixo,Muito Baixa,Muito Baixo,False,Curto
21.0,7200,Alugada,0.0,,C,2500,13.11,1,0.35,Não,3,Risco Médio-Baixo,Muito Baixa,Muito Baixo,False,Curto
24.0,7000,Alugada,2.0,Saúde,C,1000,,0,0.14,Não,2,Risco Médio-Baixo,Muito Baixa,Muito Baixo,False,Muito Curto
24.0,6000,Alugada,0.0,Pessoal,A,1050,,1,0.17,Não,2,Risco Muito Baixo,Muito Baixa,Muito Baixo,False,Muito Curto
21.0,6000,Propria,1.0,Pessoal,D,1600,14.61,1,0.27,Sim,3,Risco Médio,Muito Baixa,Muito Baixo,False,Curto
26.0,5500,Alugada,0.0,Educacão,A,1000,9.63,1,0.18,Não,3,Risco Muito Baixo,Muito Baixa,Muito Baixo,False,Curto
25.0,5000,Alugada,0.0,,B,1000,9.64,1,0.2,Não,4,Risco Baixo,Muito Baixa,Muito Baixo,False,Curto
22.0,4800,Alugada,1.0,Pessoal,D,1800,14.84,1,0.38,Sim,2,Risco Médio,Muito Baixa,Muito Baixo,False,Muito Curto
22.0,4800,Alugada,0.0,Saúde,C,1200,14.26,1,0.25,Sim,2,Risco Médio-Baixo,Muito Baixa,Muito Baixo,False,Muito Curto
24.0,4800,Alugada,0.0,,E,2400,16.0,1,0.5,Sim,4,Risco Médio-Alto,Muito Baixa,Muito Baixo,True,Curto
21.0,4200,Alugada,3.0,Pessoal,E,2750,16.95,1,0.65,Não,3,Risco Médio-Alto,Muito Baixa,Muito Baixo,True,Curto
21.0,4080,Alugada,0.0,Educacão,B,1400,11.86,1,0.34,Não,4,Risco Baixo,Muito Baixa,Muito Baixo,False,Curto
24.0,21600,Alugada,0.0,Consolidação de dívidas,C,6600,12.68,1,0.31,Não,4,Risco Médio-Baixo,Muito Baixa,Baixo,False,Curto
23.0,21600,Propria,0.0,,B,4400,12.53,0,0.2,Não,3,Risco Baixo,Muito Baixa,Baixo,False,Curto
26.0,56100,Financiada,10.0,Saúde,D,16000,,1,0.24,Sim,2,Risco Médio,Média,Alto,False,Muito Curto
24.0,55000,Financiada,8.0,Saúde,A,1800,7.49,0,0.03,Não,3,Risco Muito Baixo,Média,Muito Baixo,False,Curto
26.0,139992,Financiada,0.0,Educacão,B,14400,,0,0.1,Não,4,Risco Baixo,Muito Alta,Médio,False,Curto
23.0,141000,Financiada,1.0,,B,15000,,0,0.11,Não,3,Risco Baixo,Muito Alta,Médio,False,Curto
21.0,30000,Alugada,5.0,Educacão,A,12000,5.79,1,0.4,Não,2,Risco Muito Baixo,Muito Baixa,Médio,True,Muito Curto
22.0,75000,Alugada,0.0,Pessoal,A,8000,5.99,0,0.11,Não,2,Risco Muito Baixo,Alta,Médio,False,Muito Curto
25.0,80208,Financiada,1.0,Saúde,A,4000,5.42,0,0.05,Não,3,Risco Muito Baixo,Alta,Baixo,False,Curto
26.0,53000,Financiada,3.0,,A,2800,6.03,0,0.05,Não,3,Risco Muito Baixo,Média,Muito Baixo,False,Curto
23.0,42000,Alugada,5.0,,B,6000,9.99,0,0.14,Não,4,Risco Baixo,Baixa,Baixo,False,Curto
24.0,69996,Alugada,3.0,Reforma,B,2500,12.53,0,0.04,Não,4,Risco Baixo,Alta,Muito Baixo,False,Curto
23.0,36000,Alugada,2.0,Consolidação de dívidas,D,16750,15.28,1,0.47,Sim,4,Risco Médio,Baixa,Alto,True,Curto
25.0,65004,Alugada,1.0,Pessoal,C,4800,13.49,0,0.07,Sim,4,Risco Médio-Baixo,Alta,Baixo,False,Curto
26.0,15436,Alugada,,Reforma,A,5500,7.88,1,0.36,Não,3,Risco Muito Baixo,Muito Baixa,Baixo,False,Curto
22.0,72000,Propria,6.0,Educacão,B,16000,10.37,0,0.22,Não,2,Risco Baixo,Alta,Alto,False,Muito Curto
24.0,130000,Alugada,7.0,Saúde,B,24000,11.49,0,0.18,Não,3,Risco Baixo,Muito Alta,Alto,False,Curto
22.0,70000,Alugada,4.0,Educacão,A,7550,7.51,0,0.11,Não,3,Risco Muito Baixo,Alta,Médio,False,Curto
24.0,70000,Outros,4.0,Pessoal,A,9000,9.63,0,0.13,Não,4,Risco Muito Baixo,Alta,Médio,False,Curto
25.0,60000,Alugada,3.0,,C,3000,13.47,1,0.05,Sim,3,Risco Médio-Baixo,Média,Muito Baixo,False,Curto
23.0,50400,Alugada,3.0,Educacão,B,5000,10.38,0,0.1,Não,2,Risco Baixo,Média,Baixo,False,Muito Curto
23.0,75000,Alugada,7.0,,C,18000,12.73,0,0.24,Não,2,Risco Médio-Baixo,Alta,Alto,False,Muito Curto
25.0,85000,Financiada,9.0,Saúde,A,4000,7.88,0,0.05,Não,3,Risco Muito Baixo,Alta,Baixo,False,Curto
23.0,98280,Financiada,7.0,Pessoal,A,9400,6.62,0,0.1,Não,3,Risco Muito Baixo,Muito Alta,Médio,False,Curto
23.0,90000,Financiada,7.0,Educacão,B,8000,10.36,0,0.09,Não,3,Risco Baixo,Muito Alta,Médio,False,Curto
22.0,53808,Financiada,5.0,,A,6000,8.9,0,0.11,Não,2,Risco Muito Baixo,Média,Baixo,False,Muito Curto
23.0,81600,Financiada,7.0,,A,9000,7.49,0,0.11,Não,3,Risco Muito Baixo,Alta,Médio,False,Curto
23.0,30000,Alugada,2.0,Consolidação de dívidas,D,10000,15.31,1,0.33,Sim,4,Risco Médio,Muito Baixa,Médio,False,Curto
24.0,52000,Financiada,7.0,Saúde,C,5000,14.22,0,0.1,Sim,3,Risco Médio-Baixo,Média,Baixo,False,Curto
25.0,45000,Alugada,4.0,Consolidação de dívidas,C,15000,,1,0.33,Não,2,Risco Médio-Baixo,Baixa,Médio,False,Muito Curto
24.0,48000,Financiada,4.0,Saúde,A,4000,5.42,0,0.08,Não,4,Risco Muito Baixo,Baixa,Baixo,False,Curto
22.0,33000,Alugada,6.0,Consolidação de dívidas,C,6000,13.85,0,0.18,Não,3,Risco Médio-Baixo,Muito Baixa,Baixo,False,Curto
21.0,35000,Financiada,5.0,Educacão,B,1500,9.63,0,0.04,Não,2,Risco Baixo,Muito Baixa,Muito Baixo,False,Muito Curto
23.0,118000,Financiada,4.0,,C,12000,13.11,0,0.1,Não,2,Risco Médio-Baixo,Muito Alta,Médio,False,Muito Curto
26.0,95000,Alugada,0.0,,B,12000,10.65,0,0.13,Não,3,Risco Baixo,Muito Alta,Médio,False,Curto
26.0,42000,Alugada,2.0,Educacão,C,4800,14.27,1,0.11,Sim,2,Risco Médio-Baixo,Baixa,Baixo,False,Muito Curto
22.0,64000,Alugada,7.0,,D,13000,14.11,0,0.2,Não,3,Risco Médio,Alta,Médio,False,Curto
24.0,41160,Alugada,2.0,Consolidação de dívidas,A,4000,,0,0.1,Não,3,Risco Muito Baixo,Baixa,Baixo,False,Curto
23.0,57000,Propria,7.0,Educacão,B,4200,10.51,0,0.07,Não,4,Risco Baixo,Média,Baixo,False,Curto
22.0,90000,Financiada,6.0,Saúde,B,9500,,0,0.11,Não,3,Risco Baixo,Muito Alta,Médio,False,Curto
25.0,33000,Alugada,1.0,,C,7100,14.65,1,0.22,Sim,3,Risco Médio-Baixo,Muito Baixa,Médio,False,Curto
25.0,216000,Financiada,2.0,Reforma,D,25000,16.07,0,0.12,Não,2,Risco Médio,Muito Alta,Alto,False,Muito Curto
26.0,37820,Financiada,3.0,Consolidação de dívidas,A,6300,,0,0.17,Não,2,Risco Muito Baixo,Baixa,Baixo,False,Muito Curto
21.0,15360,Alugada,0.0,Consolidação de dívidas,B,1600,12.69,0,0.1,Não,3,Risco Baixo,Muito Baixa,Muito Baixo,False,Curto
24.0,45888,Alugada,5.0,Educacão,A,9000,5.79,0,0.2,Não,4,Risco Muito Baixo,Baixa,Médio,False,Curto
22.0,58000,Alugada,5.0,Pessoal,B,4000,10.0,0,0.07,Não,4,Risco Baixo,Média,Baixo,False,Curto
22.0,190000,Alugada,3.0,,A,12600,6.92,0,0.07,Não,3,Risco Muito Baixo,Muito Alta,Médio,False,Curto
26.0,75000,Financiada,5.0,Educacão,A,12500,5.99,0,0.17,Não,4,Risco Muito Baixo,Alta,Médio,False,Curto
22.0,41600,Propria,4.0,Educacão,B,12000,12.42,0,0.29,Não,4,Risco Baixo,Baixa,Médio,False,Curto
23.0,90000,Alugada,0.0,Educacão,A,12000,8.9,0,0.13,Não,2,Risco Muito Baixo,Muito Alta,Médio,False,Muito Curto
26.0,51996,Alugada,1.0,Saúde,C,10000,13.23,0,0.19,Não,4,Risco Médio-Baixo,Média,Médio,False,Curto
25.0,88500,Alugada,3.0,,C,7200,13.47,0,0.08,Sim,2,Risco Médio-Baixo,Muito Alta,Médio,False,Muito Curto
26.0,30000,Propria,0.0,Reforma,C,15000,13.22,0,0.5,Sim,2,Risco Médio-Baixo,Muito Baixa,Médio,True,Muito Curto
23.0,45000,Financiada,1.0,Educacão,B,10000,12.21,0,0.22,Não,4,Risco Baixo,Baixa,Médio,False,Curto
24.0,30000,Propria,7.0,Reforma,C,10000,12.61,0,0.33,Sim,2,Risco Médio-Baixo,Muito Baixa,Médio,False,Muito Curto
25.0,32000,Alugada,1.0,Saúde,E,2500,16.45,1,0.08,Não,3,Risco Médio-Alto,Muito Baixa,Muito Baixo,False,Curto
22.0,36000,Financiada,6.0,,D,1400,14.84,0,0.04,Não,2,Risco Médio,Baixa,Muito Baixo,False,Muito Curto
23.0,48000,Financiada,7.0,Consolidação de dívidas,B,10000,10.65,0,0.21,Não,4,Risco Baixo,Baixa,Médio,False,Curto
23.0,24000,Alugada,4.0,Consolidação de dívidas,A,5000,6.62,0,0.21,Não,2,Risco Muito Baixo,Muito Baixa,Baixo,False,Muito Curto
24.0,60000,Alugada,1.0,Educacão,B,10000,,0,0.17,Não,2,Risco Baixo,Média,Médio,False,Muito Curto
24.0,10000,Alugada,8.0,Pessoal,A,3000,7.9,1,0.3,Não,3,Risco Muito Baixo,Muito Baixa,Muito Baixo,False,Curto
25.0,35000,Alugada,3.0,,B,2400,12.53,0,0.07,Não,2,Risco Baixo,Muito Baixa,Muito Baixo,False,Muito Curto
23.0,39000,Alugada,1.0,Consolidação de dívidas,D,6000,15.99,1,0.15,Sim,3,Risco Médio,Baixa,Baixo,False,Curto
